"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990-04","Calgary","","Dollars","81","units ","0","v812693","9","185.40","","","","2"
"1990-04","Edmonton","","Dollars","81","units ","0","v812692","10","185.70","","","","2"
"1990-04","Vancouver","","Dollars","81","units ","0","v812691","11","225.20","","","","2"
"1990-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","193.80","","","","2"
"1990-07","Halifax","","Dollars","81","units ","0","v812700","2","172.50","","","","2"
"1990-07","Montréal","","Dollars","81","units ","0","v812699","3","158.60","","","","2"
"1990-07","Ottawa","","Dollars","81","units ","0","v812698","4","170.20","","","","2"
"1990-07","Toronto","","Dollars","81","units ","0","v812697","5","200.00","","","","2"
"1990-07","Winnipeg","","Dollars","81","units ","0","v812696","6","197.40","","","","2"
"1990-07","Saskatoon","","Dollars","81","units ","0","v812695","7","181.80","","","","2"
"1990-07","Regina","","Dollars","81","units ","0","v812694","8","179.60","","","","2"
"1990-07","Calgary","","Dollars","81","units ","0","v812693","9","194.80","","","","2"
"1990-07","Edmonton","","Dollars","81","units ","0","v812692","10","191.30","","","","2"
"1990-07","Vancouver","","Dollars","81","units ","0","v812691","11","234.80","","","","2"
"1990-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","197.90","","","","2"
"1990-10","Halifax","","Dollars","81","units ","0","v812700","2","183.80","","","","2"
"1990-10","Montréal","","Dollars","81","units ","0","v812699","3","157.70","","","","2"
"1990-10","Ottawa","","Dollars","81","units ","0","v812698","4","168.30","","","","2"
"1990-10","Toronto","","Dollars","81","units ","0","v812697","5","204.40","","","","2"
"1990-10","Winnipeg","","Dollars","81","units ","0","v812696","6","209.40","","","","2"
"1990-10","Saskatoon","","Dollars","81","units ","0","v812695","7","184.00","","","","2"
"1990-10","Regina","","Dollars","81","units ","0","v812694","8","190.90","","","","2"
"1990-10","Calgary","","Dollars","81","units ","0","v812693","9","196.90","","","","2"
"1990-10","Edmonton","","Dollars","81","units ","0","v812692","10","192.20","","","","2"
"1990-10","Vancouver","","Dollars","81","units ","0","v812691","11","242.10","","","","2"
"1991-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","178.40","","","","2"
"1991-01","Halifax","","Dollars","81","units ","0","v812700","2","180.60","","","","2"
"1991-01","Montréal","","Dollars","81","units ","0","v812699","3","153.70","","","","2"
"1991-01","Ottawa","","Dollars","81","units ","0","v812698","4","164.70","","","","2"
"1991-01","Toronto","","Dollars","81","units ","0","v812697","5","197.90","","","","2"
"1991-01","Winnipeg","","Dollars","81","units ","0","v812696","6","204.40","","","","2"
"1991-01","Saskatoon","","Dollars","81","units ","0","v812695","7","174.90","","","","2"
"1991-01","Regina","","Dollars","81","units ","0","v812694","8","179.00","","","","2"
"1991-01","Calgary","","Dollars","81","units ","0","v812693","9","174.10","","","","2"
"1991-01","Edmonton","","Dollars","81","units ","0","v812692","10","169.90","","","","2"
"1991-01","Vancouver","","Dollars","81","units ","0","v812691","11","196.00","","","","2"
"1991-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","190.00","","","","2"
"1991-04","Halifax","","Dollars","81","units ","0","v812700","2","187.50","","","","2"
"1991-04","Montréal","","Dollars","81","units ","0","v812699","3","183.00","","","","2"
"1991-04","Ottawa","","Dollars","81","units ","0","v812698","4","182.10","","","","2"
"1991-04","Toronto","","Dollars","81","units ","0","v812697","5","213.90","","","","2"
"1991-04","Winnipeg","","Dollars","81","units ","0","v812696","6","210.20","","","","2"
"1991-04","Saskatoon","","Dollars","81","units ","0","v812695","7","178.50","","","","2"
"1991-04","Regina","","Dollars","81","units ","0","v812694","8","184.20","","","","2"
"1991-04","Calgary","","Dollars","81","units ","0","v812693","9","178.60","","","","2"
"1991-04","Edmonton","","Dollars","81","units ","0","v812692","10","181.70","","","","2"
"1991-04","Vancouver","","Dollars","81","units ","0","v812691","11","203.80","","","","2"
"1991-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","180.30","","","","2"
"1991-07","Halifax","","Dollars","81","units ","0","v812700","2","166.40","","","","2"
"1991-07","Montréal","","Dollars","81","units ","0","v812699","3","179.90","","","","2"
"1991-07","Ottawa","","Dollars","81","units ","0","v812698","4","171.00","","","","2"
"1991-07","Toronto","","Dollars","81","units ","0","v812697","5","204.80","","","","2"
"1991-07","Winnipeg","","Dollars","81","units ","0","v812696","6","189.70","","","","2"
"1991-07","Saskatoon","","Dollars","81","units ","0","v812695","7","164.00","","","","2"
"1991-07","Regina","","Dollars","81","units ","0","v812694","8","165.90","","","","2"
"1991-07","Calgary","","Dollars","81","units ","0","v812693","9","172.10","","","","2"
"1991-07","Edmonton","","Dollars","81","units ","0","v812692","10","176.00","","","","2"
"1991-07","Vancouver","","Dollars","81","units ","0","v812691","11","190.20","","","","2"
"1991-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","174.50","","","","2"
"1991-10","Halifax","","Dollars","81","units ","0","v812700","2","172.30","","","","2"
"1991-10","Montréal","","Dollars","81","units ","0","v812699","3","174.90","","","","2"
"1991-10","Ottawa","","Dollars","81","units ","0","v812698","4","171.70","","","","2"
"1991-10","Toronto","","Dollars","81","units ","0","v812697","5","197.00","","","","2"
"1991-10","Winnipeg","","Dollars","81","units ","0","v812696","6","199.30","","","","2"
"1991-10","Saskatoon","","Dollars","81","units ","0","v812695","7","160.80","","","","2"
"1991-10","Regina","","Dollars","81","units ","0","v812694","8","170.00","","","","2"
"1991-10","Calgary","","Dollars","81","units ","0","v812693","9","160.80","","","","2"
"1991-10","Edmonton","","Dollars","81","units ","0","v812692","10","165.30","","","","2"
"1991-10","Vancouver","","Dollars","81","units ","0","v812691","11","180.80","","","","2"
"1992-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","178.50","","","","2"
"1992-01","Halifax","","Dollars","81","units ","0","v812700","2","179.90","","","","2"
"1992-01","Montréal","","Dollars","81","units ","0","v812699","3","175.40","","","","2"
"1992-01","Ottawa","","Dollars","81","units ","0","v812698","4","171.00","","","","2"
"1992-01","Toronto","","Dollars","81","units ","0","v812697","5","202.20","","","","2"
"1992-01","Winnipeg","","Dollars","81","units ","0","v812696","6","204.80","","","","2"
"1992-01","Saskatoon","","Dollars","81","units ","0","v812695","7","159.70","","","","2"
"1992-01","Regina","","Dollars","81","units ","0","v812694","8","167.70","","","","2"
"1992-01","Calgary","","Dollars","81","units ","0","v812693","9","166.80","","","","2"
"1992-01","Edmonton","","Dollars","81","units ","0","v812692","10","163.40","","","","2"
"1992-01","Vancouver","","Dollars","81","units ","0","v812691","11","189.20","","","","2"
"1992-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","172.40","","","","2"
"1992-04","Halifax","","Dollars","81","units ","0","v812700","2","164.00","","","","2"
"1992-04","Montréal","","Dollars","81","units ","0","v812699","3","171.70","","","","2"
"1992-04","Ottawa","","Dollars","81","units ","0","v812698","4","173.10","","","","2"
"1992-04","Toronto","","Dollars","81","units ","0","v812697","5","191.80","","","","2"
"1992-04","Winnipeg","","Dollars","81","units ","0","v812696","6","188.60","","","","2"
"1992-04","Saskatoon","","Dollars","81","units ","0","v812695","7","156.90","","","","2"
"1992-04","Regina","","Dollars","81","units ","0","v812694","8","155.90","","","","2"
"1992-04","Calgary","","Dollars","81","units ","0","v812693","9","159.40","","","","2"
"1992-04","Edmonton","","Dollars","81","units ","0","v812692","10","165.30","","","","2"
"1992-04","Vancouver","","Dollars","81","units ","0","v812691","11","184.60","","","","2"
"1992-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","179.20","","","","2"
"1992-07","Halifax","","Dollars","81","units ","0","v812700","2","164.30","","","","2"
"1992-07","Montréal","","Dollars","81","units ","0","v812699","3","175.30","","","","2"
"1992-07","Ottawa","","Dollars","81","units ","0","v812698","4","173.10","","","","2"
"1992-07","Toronto","","Dollars","81","units ","0","v812697","5","196.50","","","","2"
"1992-07","Winnipeg","","Dollars","81","units ","0","v812696","6","189.00","","","","2"
"1992-07","Saskatoon","","Dollars","81","units ","0","v812695","7","167.10","","","","2"
"1992-07","Regina","","Dollars","81","units ","0","v812694","8","170.90","","","","2"
"1992-07","Calgary","","Dollars","81","units ","0","v812693","9","172.30","","","","2"
"1992-07","Edmonton","","Dollars","81","units ","0","v812692","10","177.80","","","","2"
"1992-07","Vancouver","","Dollars","81","units ","0","v812691","11","190.50","","","","2"
"1992-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","182.50","","","","2"
"1992-10","Halifax","","Dollars","81","units ","0","v812700","2","174.90","","","","2"
"1992-10","Montréal","","Dollars","81","units ","0","v812699","3","178.40","","","","2"
"1992-10","Ottawa","","Dollars","81","units ","0","v812698","4","178.20","","","","2"
"1992-10","Toronto","","Dollars","81","units ","0","v812697","5","206.40","","","","2"
"1992-10","Winnipeg","","Dollars","81","units ","0","v812696","6","195.30","","","","2"
"1992-10","Saskatoon","","Dollars","81","units ","0","v812695","7","167.40","","","","2"
"1992-10","Regina","","Dollars","81","units ","0","v812694","8","176.30","","","","2"
"1992-10","Calgary","","Dollars","81","units ","0","v812693","9","171.00","","","","2"
"1992-10","Edmonton","","Dollars","81","units ","0","v812692","10","173.10","","","","2"
"1992-10","Vancouver","","Dollars","81","units ","0","v812691","11","195.00","","","","2"
"1993-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","182.70","","","","2"
"1993-01","Halifax","","Dollars","81","units ","0","v812700","2","190.10","","","","2"
"1993-01","Montréal","","Dollars","81","units ","0","v812699","3","151.20","","","","2"
"1993-01","Ottawa","","Dollars","81","units ","0","v812698","4","179.90","","","","2"
"1993-01","Toronto","","Dollars","81","units ","0","v812697","5","196.30","","","","2"
"1993-01","Winnipeg","","Dollars","81","units ","0","v812696","6","224.30","","","","2"
"1993-01","Saskatoon","","Dollars","81","units ","0","v812695","7","172.90","","","","2"
"1993-01","Regina","","Dollars","81","units ","0","v812694","8","184.80","","","","2"
"1993-01","Calgary","","Dollars","81","units ","0","v812693","9","183.50","","","","2"
"1993-01","Edmonton","","Dollars","81","units ","0","v812692","10","180.50","","","","2"
"1993-01","Vancouver","","Dollars","81","units ","0","v812691","11","203.90","","","","2"
"1993-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","194.90","","","","2"
"1993-04","Halifax","","Dollars","81","units ","0","v812700","2","187.50","","","","2"
"1993-04","Montréal","","Dollars","81","units ","0","v812699","3","177.40","","","","2"
"1993-04","Ottawa","","Dollars","81","units ","0","v812698","4","190.10","","","","2"
"1993-04","Toronto","","Dollars","81","units ","0","v812697","5","208.60","","","","2"
"1993-04","Winnipeg","","Dollars","81","units ","0","v812696","6","220.90","","","","2"
"1993-04","Saskatoon","","Dollars","81","units ","0","v812695","7","187.30","","","","2"
"1993-04","Regina","","Dollars","81","units ","0","v812694","8","193.80","","","","2"
"1993-04","Calgary","","Dollars","81","units ","0","v812693","9","198.90","","","","2"
"1993-04","Edmonton","","Dollars","81","units ","0","v812692","10","189.60","","","","2"
"1993-04","Vancouver","","Dollars","81","units ","0","v812691","11","213.90","","","","2"
"1993-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","192.70","","","","2"
"1993-07","Halifax","","Dollars","81","units ","0","v812700","2","179.70","","","","2"
"1993-07","Montréal","","Dollars","81","units ","0","v812699","3","175.90","","","","2"
"1993-07","Ottawa","","Dollars","81","units ","0","v812698","4","179.10","","","","2"
"1993-07","Toronto","","Dollars","81","units ","0","v812697","5","209.30","","","","2"
"1993-07","Winnipeg","","Dollars","81","units ","0","v812696","6","199.40","","","","2"
"1993-07","Saskatoon","","Dollars","81","units ","0","v812695","7","174.00","","","","2"
"1993-07","Regina","","Dollars","81","units ","0","v812694","8","181.50","","","","2"
"1993-07","Calgary","","Dollars","81","units ","0","v812693","9","196.70","","","","2"
"1993-07","Edmonton","","Dollars","81","units ","0","v812692","10","190.30","","","","2"
"1993-07","Vancouver","","Dollars","81","units ","0","v812691","11","212.40","","","","2"
"1993-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","194.10","","","","2"
"1993-10","Halifax","","Dollars","81","units ","0","v812700","2","178.80","","","","2"
"1993-10","Montréal","","Dollars","81","units ","0","v812699","3","184.90","","","","2"
"1993-10","Ottawa","","Dollars","81","units ","0","v812698","4","188.40","","","","2"
"1993-10","Toronto","","Dollars","81","units ","0","v812697","5","210.10","","","","2"
"1993-10","Winnipeg","","Dollars","81","units ","0","v812696","6","211.50","","","","2"
"1993-10","Saskatoon","","Dollars","81","units ","0","v812695","7","174.30","","","","2"
"1993-10","Regina","","Dollars","81","units ","0","v812694","8","184.70","","","","2"
"1993-10","Calgary","","Dollars","81","units ","0","v812693","9","193.90","","","","2"
"1993-10","Edmonton","","Dollars","81","units ","0","v812692","10","183.90","","","","2"
"1993-10","Vancouver","","Dollars","81","units ","0","v812691","11","216.40","","","","2"
"1994-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","193.90","","","","2"
"1994-01","Halifax","","Dollars","81","units ","0","v812700","2","185.50","","","","2"
"1994-01","Montréal","","Dollars","81","units ","0","v812699","3","181.90","","","","2"
"1994-01","Ottawa","","Dollars","81","units ","0","v812698","4","197.40","","","","2"
"1994-01","Toronto","","Dollars","81","units ","0","v812697","5","212.50","","","","2"
"1994-01","Winnipeg","","Dollars","81","units ","0","v812696","6","223.40","","","","2"
"1994-01","Saskatoon","","Dollars","81","units ","0","v812695","7","176.10","","","","2"
"1994-01","Regina","","Dollars","81","units ","0","v812694","8","190.60","","","","2"
"1994-01","Calgary","","Dollars","81","units ","0","v812693","9","190.60","","","","2"
"1994-01","Edmonton","","Dollars","81","units ","0","v812692","10","179.10","","","","2"
"1994-01","Vancouver","","Dollars","81","units ","0","v812691","11","214.00","","","","2"
"1994-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","200.80","","","","2"
"1994-04","Halifax","","Dollars","81","units ","0","v812700","2","189.40","","","","2"
"1994-04","Montréal","","Dollars","81","units ","0","v812699","3","189.30","","","","2"
"1994-04","Ottawa","","Dollars","81","units ","0","v812698","4","204.80","","","","2"
"1994-04","Toronto","","Dollars","81","units ","0","v812697","5","216.90","","","","2"
"1994-04","Winnipeg","","Dollars","81","units ","0","v812696","6","219.60","","","","2"
"1994-04","Saskatoon","","Dollars","81","units ","0","v812695","7","188.50","","","","2"
"1994-04","Regina","","Dollars","81","units ","0","v812694","8","198.10","","","","2"
"1994-04","Calgary","","Dollars","81","units ","0","v812693","9","203.10","","","","2"
"1994-04","Edmonton","","Dollars","81","units ","0","v812692","10","192.90","","","","2"
"1994-04","Vancouver","","Dollars","81","units ","0","v812691","11","217.10","","","","2"
"1994-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","201.10","","","","2"
"1994-07","Halifax","","Dollars","81","units ","0","v812700","2","180.00","","","","2"
"1994-07","Montréal","","Dollars","81","units ","0","v812699","3","189.10","","","","2"
"1994-07","Ottawa","","Dollars","81","units ","0","v812698","4","204.00","","","","2"
"1994-07","Toronto","","Dollars","81","units ","0","v812697","5","219.70","","","","2"
"1994-07","Winnipeg","","Dollars","81","units ","0","v812696","6","211.20","","","","2"
"1994-07","Saskatoon","","Dollars","81","units ","0","v812695","7","185.70","","","","2"
"1994-07","Regina","","Dollars","81","units ","0","v812694","8","193.30","","","","2"
"1994-07","Calgary","","Dollars","81","units ","0","v812693","9","204.80","","","","2"
"1994-07","Edmonton","","Dollars","81","units ","0","v812692","10","199.40","","","","2"
"1994-07","Vancouver","","Dollars","81","units ","0","v812691","11","217.50","","","","2"
"1994-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","202.00","","","","2"
"1994-10","Halifax","","Dollars","81","units ","0","v812700","2","200.50","","","","2"
"1994-10","Montréal","","Dollars","81","units ","0","v812699","3","190.60","","","","2"
"1994-10","Ottawa","","Dollars","81","units ","0","v812698","4","202.80","","","","2"
"1994-10","Toronto","","Dollars","81","units ","0","v812697","5","224.80","","","","2"
"1994-10","Winnipeg","","Dollars","81","units ","0","v812696","6","223.60","","","","2"
"1994-10","Saskatoon","","Dollars","81","units ","0","v812695","7","183.00","","","","2"
"1994-10","Regina","","Dollars","81","units ","0","v812694","8","195.30","","","","2"
"1994-10","Calgary","","Dollars","81","units ","0","v812693","9","198.00","","","","2"
"1994-10","Edmonton","","Dollars","81","units ","0","v812692","10","189.40","","","","2"
"1994-10","Vancouver","","Dollars","81","units ","0","v812691","11","218.00","","","","2"
"1995-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","201.50","","","","2"
"1995-01","Halifax","","Dollars","81","units ","0","v812700","2","197.80","","","","2"
"1995-01","Montréal","","Dollars","81","units ","0","v812699","3","190.00","","","","2"
"1995-01","Ottawa","","Dollars","81","units ","0","v812698","4","204.40","","","","2"
"1995-01","Toronto","","Dollars","81","units ","0","v812697","5","224.20","","","","2"
"1995-01","Winnipeg","","Dollars","81","units ","0","v812696","6","222.00","","","","2"
"1995-01","Saskatoon","","Dollars","81","units ","0","v812695","7","181.30","","","","2"
"1995-01","Regina","","Dollars","81","units ","0","v812694","8","192.60","","","","2"
"1995-01","Calgary","","Dollars","81","units ","0","v812693","9","195.30","","","","2"
"1995-01","Edmonton","","Dollars","81","units ","0","v812692","10","190.00","","","","2"
"1995-01","Vancouver","","Dollars","81","units ","0","v812691","11","224.10","","","","2"
"1995-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","203.90","","","","2"
"1995-04","Halifax","","Dollars","81","units ","0","v812700","2","195.00","","","","2"
"1995-04","Montréal","","Dollars","81","units ","0","v812699","3","192.10","","","","2"
"1995-04","Ottawa","","Dollars","81","units ","0","v812698","4","208.50","","","","2"
"1995-04","Toronto","","Dollars","81","units ","0","v812697","5","224.10","","","","2"
"1995-04","Winnipeg","","Dollars","81","units ","0","v812696","6","217.70","","","","2"
"1995-04","Saskatoon","","Dollars","81","units ","0","v812695","7","189.90","","","","2"
"1995-04","Regina","","Dollars","81","units ","0","v812694","8","192.50","","","","2"
"1995-04","Calgary","","Dollars","81","units ","0","v812693","9","202.30","","","","2"
"1995-04","Edmonton","","Dollars","81","units ","0","v812692","10","192.00","","","","2"
"1995-04","Vancouver","","Dollars","81","units ","0","v812691","11","222.10","","","","2"
"1995-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","192.50","","","","2"
"1995-07","Halifax","","Dollars","81","units ","0","v812700","2","177.90","","","","2"
"1995-07","Montréal","","Dollars","81","units ","0","v812699","3","184.80","","","","2"
"1995-07","Ottawa","","Dollars","81","units ","0","v812698","4","197.00","","","","2"
"1995-07","Toronto","","Dollars","81","units ","0","v812697","5","211.80","","","","2"
"1995-07","Winnipeg","","Dollars","81","units ","0","v812696","6","201.90","","","","2"
"1995-07","Saskatoon","","Dollars","81","units ","0","v812695","7","183.50","","","","2"
"1995-07","Regina","","Dollars","81","units ","0","v812694","8","179.20","","","","2"
"1995-07","Calgary","","Dollars","81","units ","0","v812693","9","183.90","","","","2"
"1995-07","Edmonton","","Dollars","81","units ","0","v812692","10","192.80","","","","2"
"1995-07","Vancouver","","Dollars","81","units ","0","v812691","11","205.10","","","","2"
"1995-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","185.80","","","","2"
"1995-10","Halifax","","Dollars","81","units ","0","v812700","2","184.90","","","","2"
"1995-10","Montréal","","Dollars","81","units ","0","v812699","3","172.80","","","","2"
"1995-10","Ottawa","","Dollars","81","units ","0","v812698","4","186.40","","","","2"
"1995-10","Toronto","","Dollars","81","units ","0","v812697","5","204.00","","","","2"
"1995-10","Winnipeg","","Dollars","81","units ","0","v812696","6","200.90","","","","2"
"1995-10","Saskatoon","","Dollars","81","units ","0","v812695","7","175.60","","","","2"
"1995-10","Regina","","Dollars","81","units ","0","v812694","8","172.80","","","","2"
"1995-10","Calgary","","Dollars","81","units ","0","v812693","9","176.90","","","","2"
"1995-10","Edmonton","","Dollars","81","units ","0","v812692","10","178.70","","","","2"
"1995-10","Vancouver","","Dollars","81","units ","0","v812691","11","200.90","","","","2"
"1996-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","181.80","","","","2"
"1996-01","Halifax","","Dollars","81","units ","0","v812700","2","183.90","","","","2"
"1996-01","Montréal","","Dollars","81","units ","0","v812699","3","173.50","","","","2"
"1996-01","Ottawa","","Dollars","81","units ","0","v812698","4","181.90","","","","2"
"1996-01","Toronto","","Dollars","81","units ","0","v812697","5","201.20","","","","2"
"1996-01","Winnipeg","","Dollars","81","units ","0","v812696","6","197.20","","","","2"
"1996-01","Saskatoon","","Dollars","81","units ","0","v812695","7","167.60","","","","2"
"1996-01","Regina","","Dollars","81","units ","0","v812694","8","184.50","","","","2"
"1996-01","Calgary","","Dollars","81","units ","0","v812693","9","174.10","","","","2"
"1996-01","Edmonton","","Dollars","81","units ","0","v812692","10","168.40","","","","2"
"1996-01","Vancouver","","Dollars","81","units ","0","v812691","11","194.00","","","","2"
"1996-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","182.40","","","","2"
"1996-04","Halifax","","Dollars","81","units ","0","v812700","2","193.20","","","","2"
"1996-04","Montréal","","Dollars","81","units ","0","v812699","3","178.10","","","","2"
"1996-04","Ottawa","","Dollars","81","units ","0","v812698","4","196.90","","","","2"
"1996-04","Toronto","","Dollars","81","units ","0","v812697","5","207.30","","","","2"
"1996-04","Winnipeg","","Dollars","81","units ","0","v812696","6","188.00","","","","2"
"1996-04","Saskatoon","","Dollars","81","units ","0","v812695","7","182.40","","","","2"
"1996-04","Regina","","Dollars","81","units ","0","v812694","8","180.20","","","","2"
"1996-04","Calgary","","Dollars","81","units ","0","v812693","9","161.00","","","","2"
"1996-04","Edmonton","","Dollars","81","units ","0","v812692","10","155.90","","","","2"
"1996-04","Vancouver","","Dollars","81","units ","0","v812691","11","188.40","","","","2"
"1996-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","176.70","","","","2"
"1996-07","Halifax","","Dollars","81","units ","0","v812700","2","188.50","","","","2"
"1996-07","Montréal","","Dollars","81","units ","0","v812699","3","170.50","","","","2"
"1996-07","Ottawa","","Dollars","81","units ","0","v812698","4","181.10","","","","2"
"1996-07","Toronto","","Dollars","81","units ","0","v812697","5","205.20","","","","2"
"1996-07","Winnipeg","","Dollars","81","units ","0","v812696","6","187.50","","","","2"
"1996-07","Saskatoon","","Dollars","81","units ","0","v812695","7","162.40","","","","2"
"1996-07","Regina","","Dollars","81","units ","0","v812694","8","148.60","","","","2"
"1996-07","Calgary","","Dollars","81","units ","0","v812693","9","156.90","","","","2"
"1996-07","Edmonton","","Dollars","81","units ","0","v812692","10","150.90","","","","2"
"1996-07","Vancouver","","Dollars","81","units ","0","v812691","11","185.70","","","","2"
"1996-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","167.80","","","","2"
"1996-10","Halifax","","Dollars","81","units ","0","v812700","2","185.90","","","","2"
"1996-10","Montréal","","Dollars","81","units ","0","v812699","3","180.90","","","","2"
"1996-10","Ottawa","","Dollars","81","units ","0","v812698","4","186.50","","","","2"
"1996-10","Toronto","","Dollars","81","units ","0","v812697","5","201.40","","","","2"
"1996-10","Winnipeg","","Dollars","81","units ","0","v812696","6","178.10","","","","2"
"1996-10","Saskatoon","","Dollars","81","units ","0","v812695","7","141.30","","","","2"
"1996-10","Regina","","Dollars","81","units ","0","v812694","8","143.90","","","","2"
"1996-10","Calgary","","Dollars","81","units ","0","v812693","9","142.60","","","","2"
"1996-10","Edmonton","","Dollars","81","units ","0","v812692","10","137.00","","","","2"
"1996-10","Vancouver","","Dollars","81","units ","0","v812691","11","165.70","","","","2"
"1997-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","176.80","","","","2"
"1997-01","Halifax","","Dollars","81","units ","0","v812700","2","198.00","","","","2"
"1997-01","Montréal","","Dollars","81","units ","0","v812699","3","182.10","","","","2"
"1997-01","Ottawa","","Dollars","81","units ","0","v812698","4","187.70","","","","2"
"1997-01","Toronto","","Dollars","81","units ","0","v812697","5","207.20","","","","2"
"1997-01","Winnipeg","","Dollars","81","units ","0","v812696","6","190.00","","","","2"
"1997-01","Saskatoon","","Dollars","81","units ","0","v812695","7","141.70","","","","2"
"1997-01","Regina","","Dollars","81","units ","0","v812694","8","157.30","","","","2"
"1997-01","Calgary","","Dollars","81","units ","0","v812693","9","152.60","","","","2"
"1997-01","Edmonton","","Dollars","81","units ","0","v812692","10","147.80","","","","2"
"1997-01","Vancouver","","Dollars","81","units ","0","v812691","11","176.60","","","","2"
"1997-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","184.60","","","","2"
"1997-04","Halifax","","Dollars","81","units ","0","v812700","2","213.20","","","","2"
"1997-04","Montréal","","Dollars","81","units ","0","v812699","3","187.40","","","","2"
"1997-04","Ottawa","","Dollars","81","units ","0","v812698","4","186.60","","","","2"
"1997-04","Toronto","","Dollars","81","units ","0","v812697","5","216.10","","","","2"
"1997-04","Winnipeg","","Dollars","81","units ","0","v812696","6","189.50","","","","2"
"1997-04","Saskatoon","","Dollars","81","units ","0","v812695","7","156.10","","","","2"
"1997-04","Regina","","Dollars","81","units ","0","v812694","8","164.70","","","","2"
"1997-04","Calgary","","Dollars","81","units ","0","v812693","9","160.30","","","","2"
"1997-04","Edmonton","","Dollars","81","units ","0","v812692","10","158.80","","","","2"
"1997-04","Vancouver","","Dollars","81","units ","0","v812691","11","181.00","","","","2"
"1997-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","187.20","","","","2"
"1997-07","Halifax","","Dollars","81","units ","0","v812700","2","191.00","","","","2"
"1997-07","Montréal","","Dollars","81","units ","0","v812699","3","183.80","","","","2"
"1997-07","Ottawa","","Dollars","81","units ","0","v812698","4","164.30","","","","2"
"1997-07","Toronto","","Dollars","81","units ","0","v812697","5","215.00","","","","2"
"1997-07","Winnipeg","","Dollars","81","units ","0","v812696","6","190.30","","","","2"
"1997-07","Saskatoon","","Dollars","81","units ","0","v812695","7","155.90","","","","2"
"1997-07","Regina","","Dollars","81","units ","0","v812694","8","153.70","","","","2"
"1997-07","Calgary","","Dollars","81","units ","0","v812693","9","176.90","","","","2"
"1997-07","Edmonton","","Dollars","81","units ","0","v812692","10","176.00","","","","2"
"1997-07","Vancouver","","Dollars","81","units ","0","v812691","11","194.90","","","","2"
"1997-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","179.00","","","","2"
"1997-10","Halifax","","Dollars","81","units ","0","v812700","2","185.00","","","","2"
"1997-10","Montréal","","Dollars","81","units ","0","v812699","3","175.30","","","","2"
"1997-10","Ottawa","","Dollars","81","units ","0","v812698","4","179.00","","","","2"
"1997-10","Toronto","","Dollars","81","units ","0","v812697","5","202.60","","","","2"
"1997-10","Winnipeg","","Dollars","81","units ","0","v812696","6","194.20","","","","2"
"1997-10","Saskatoon","","Dollars","81","units ","0","v812695","7","154.60","","","","2"
"1997-10","Regina","","Dollars","81","units ","0","v812694","8","157.40","","","","2"
"1997-10","Calgary","","Dollars","81","units ","0","v812693","9","163.90","","","","2"
"1997-10","Edmonton","","Dollars","81","units ","0","v812692","10","161.30","","","","2"
"1997-10","Vancouver","","Dollars","81","units ","0","v812691","11","185.40","","","","2"
"1998-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","183.80","","","","2"
"1998-01","Halifax","","Dollars","81","units ","0","v812700","2","194.90","","","","2"
"1998-01","Montréal","","Dollars","81","units ","0","v812699","3","184.10","","","","2"
"1998-01","Ottawa","","Dollars","81","units ","0","v812698","4","196.80","","","","2"
"1998-01","Toronto","","Dollars","81","units ","0","v812697","5","211.20","","","","2"
"1998-01","Winnipeg","","Dollars","81","units ","0","v812696","6","208.70","","","","2"
